Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Vehicle_Fleet,Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour,number_of_vehicles_left_in_the_network,MPG_ICE,MPG_ICE_NONCAV,MPG_BEV,MPG_BEV_NONCAV,MPG_PHEV,MPG_PHEV_NONCAV,MPG_HFCV,MPG_HFCV_NONCAV,MPGe_ICE,MPGe_ICE_NONCAV,MPGe_BEV,MPGe_BEV_NONCAV,MPGe_PHEV,MPGe_PHEV_NONCAV,MPGe_HFCV,MPGe_HFCV_NONCAV
20230812052051,150,10,50,0,2030,1589.34,14116,20199.6,49406.1,5049.9,52934,1587.75,1586.07,1638.43,1631.78,1575.63,1530.27,1623.61,1686.12,0.359156,0.356853,0,0,6.72645e-06,8.81071e-06,0,0,0,0,1.34136,1.42874,1.53609,1.67017,1.32048,1.7209,19816,19613,3212,3221,3352,3190,249,281,6456.01,8269.54,22596,2067.38,25746,1534.39,1653.66,1596.78,1680.26,1575.71,1637.49,1940.02,1585.81,0.327443,0.346319,0,0,3.82585e-06,7.02389e-06,0,0,0,0,1.09305,1.19177,1.29285,1.45561,1.12598,1.44901,9619,9547,1607,1598,1640,1485,110,140,6823,17.5216,17.937,0,0,3678.52,5533.55,0,0,0,0,123.894,124.846,104.628,107.431,97.5781,98.7662
20230812052957,150,10,60,0,2030,1520.06,13859.3,19745.7,48507.6,4936.42,53057,1534.71,1487.24,1551.2,1588.5,1521.9,1469.69,1612.67,1352.55,0.353099,0.343294,0,0,7.62753e-06,8.83667e-06,0,0,0,0,1.34012,1.46489,1.50711,1.64738,1.4235,1.63882,23788,15904,3822,2605,3913,2502,318,205,6290.08,8367.07,22015.3,2091.77,26100,1410.21,1505.19,1491.7,1562.57,1544.65,1530.17,1652.99,1572.52,0.314305,0.331827,0,0,4.44717e-06,7.67039e-06,0,0,0,0,1.11311,1.27367,1.30585,1.49347,1.2642,1.64362,11782,7796,1856,1350,1863,1212,151,90,6794,17.7158,18.2953,0,0,3586.36,5177.82,0,0,0,0,124.434,124.946,105.09,106.865,100.239,100.433
20230812053958,150,10,70,0,2030,1750.52,14962.6,19319.1,52369,4829.77,52056,1767.04,1711.53,1776.16,1733.98,1760.03,1704.42,1720.65,1689.84,0.388558,0.373781,0,0,7.79497e-06,9.04184e-06,0,0,0,0,1.36222,1.37076,1.55428,1.618,1.48169,1.69056,27271,11681,4208,1969,4413,1956,380,178,7091,7759.68,24818.5,1939.92,26127,1757.82,1832.94,1827.41,1845.53,1791.03,1784.78,1921.89,1749.03,0.36007,0.365254,0,0,5.34467e-06,6.17331e-06,0,0,0,0,1.10761,1.10674,1.24682,1.28778,1.34201,1.37008,13751,5858,2124,993,2160,976,176,89,7334,16.6179,17.0059,0,0,4198.13,5185.5,0,0,0,0,127.608,127.738,105.354,107.49,96.9124,98.5447
20230812054935,150,10,80,0,2030,1671.06,14277.9,18666.8,49972.6,4666.71,51426,1683.48,1612.84,1705.97,1565.91,1698.83,1571.98,1703.37,1601.49,0.37265,0.361861,0,0,7.04856e-06,1.13293e-05,0,0,0,0,1.32983,1.40265,1.51522,1.68337,1.41493,1.82855,30880,7656,5013,1227,4870,1266,413,101,6409.94,7450.54,22434.8,1862.64,25654,1579.01,1605.6,1602.26,1602.54,1644.8,1558.51,1699.08,1500.44,0.331388,0.339295,0,0,4.92598e-06,7.85991e-06,0,0,0,0,1.05046,1.21564,1.19266,1.41573,1.18299,1.61892,15453,3799,2503,606,2428,608,202,55,7070,17.1121,17.9245,0,0,3892.36,6364.11,0,0,0,0,124.628,125.331,104.576,106.159,98.2649,101.413
20230812055921,150,10,90,0,2030,1724.53,14324.2,18272.7,50134.7,4568.18,50434,1723.16,1727.17,1750.56,1629.63,1712.12,1747.91,1727.46,1871.59,0.379273,0.372795,0,0,7.22352e-06,7.84243e-06,0,0,0,0,1.35752,1.41869,1.52013,1.67307,1.38056,1.68903,34047,3785,5326,584,5591,615,437,49,6540.67,7355.4,22892.3,1838.85,24924,1651.97,1830.8,1708.62,1730.89,1770.7,1839.49,1921.9,1813.68,0.344625,0.366566,0,0,6.9511e-06,6.12325e-06,0,0,0,0,1.11944,1.22395,1.2869,1.43497,1.11201,1.36897,17024,1838,2610,287,2650,288,202,25,7498,17.0399,17.3284,0,0,3515.24,5600.06,0,0,0,0,121.898,123.073,102.483,104.387,89.3235,95.0011
20230812060847,150,10,100,0,2030,1647.61,14139.8,18066.2,49489.3,4516.56,51152,1643.31,0,1671.22,0,1655.78,0,1597.07,0,0.367543,0,0,0,6.27007e-06,0,0,0,0,0,1.32111,0,1.53133,0,1.38289,0,38471,0,6054,0,6089,0,538,0,6287.7,7378.9,22007,1844.72,25947,1492.56,0,1550.23,0,1571.46,0,1572.31,0,0.32121,0,0,0,3.6858e-06,0,0,0,0,0,1.08001,0,1.24171,0,1.09994,0,19575,0,3070,0,3042,0,260,0,6814,17.3362,0,0,0,3396.72,0,0,0,0,0,111.772,0,108.165,0,121.031,0
20230812061755,150,15,0,0,2030,1631.39,14161.5,19858,49565.2,4964.5,51982,0,1633.73,0,1627.88,0,1616.62,0,1675.66,0,0.363375,0,0,0,8.80945e-06,0,0,0,0,0,1.41065,0,1.62516,0,1.71255,0,38972,0,6205,0,6282,0,523,6554.96,7717.49,22942.4,1929.37,24353,0,1753.75,0,1719.22,0,1691.89,0,1742.22,0,0.35951,0,0,0,5.46523e-06,0,0,0,0,0,1.15816,0,1.34252,0,1.49824,0,18233,0,2918,0,2950,0,252,7562,0,17.8101,0,0,0,5309.37,0,0,0,0,0,126.403,0,107.778,0,100.791
20230812062638,150,15,10,0,2030,1575.99,13593.9,19601.5,47578.6,4900.37,51068,1405.73,1599.87,1460.41,1575.23,1498.02,1562.64,1464.52,1676.14,0.330728,0.358562,0,0,5.30032e-06,7.00095e-06,0,0,0,0,1.33026,1.42011,1.5067,1.63207,1.24367,1.80476,3902,34313,606,5560,585,5603,48,451,5736.23,7545.98,20076.8,1886.5,23384,1355.81,1604.46,1456.27,1601.97,1377.85,1554.73,1244.05,1588.26,0.302335,0.331002,0,0,1.62002e-06,3.65063e-06,0,0,0,0,1.1772,1.20953,1.25456,1.33957,0.905123,1.52802,1745,15736,270,2551,242,2590,20,230,6757,18.9918,18.1499,0,0,2959.34,4150.85,0,0,0,0,123.074,123.445,105.042,104.989,92.9836,100.924
20230812063453,150,15,20,0,2030,1410.99,13069.9,20078.7,45744.7,5019.66,53072,1352.81,1422.99,1387.8,1453.65,1451,1380.53,1494.25,1377.59,0.321327,0.331467,0,0,7.36765e-06,6.54969e-06,0,0,0,0,1.30947,1.39951,1.54542,1.61737,1.38074,1.70134,7996,31679,1192,5202,1305,5196,116,386,5618.7,8097.51,19665.5,2024.38,24223,1351.67,1423.63,1407.94,1461.71,1443.89,1373.45,1535.53,1507.48,0.302001,0.314003,0,0,3.90769e-06,4.55036e-06,0,0,0,0,1.11419,1.23138,1.34701,1.4052,1.20985,1.56172,3539,14490,544,2464,603,2370,51,162,5466,18.7053,18.6168,0,0,3604.58,4233.41,0,0,0,0,131.068,128.474,107.66,109.742,97.153,103.113
20230812064439,150,15,30,0,2030,1678.72,14803.1,19899.8,51811,4974.94,53548,1592.75,1710.37,1710.57,1684.35,1706.48,1685.79,1737.31,1555.24,0.358174,0.374686,0,0,6.49303e-06,9.0624e-06,0,0,0,0,1.3079,1.38495,1.49864,1.60767,1.44861,1.62872,11936,28098,1928,4571,1961,4529,153,372,6983.49,7725.63,24442.2,1931.41,25678,1691.55,1871.61,1806.83,1822.15,1833.99,1893.64,1930.16,1743.66,0.344963,0.372903,0,0,6.58688e-06,8.09567e-06,0,0,0,0,1.0346,1.12134,1.20543,1.2858,1.11137,1.44537,5588,13558,948,2260,960,2123,74,167,8549,17.5293,17.3901,0,0,3821.38,5276.73,0,0,0,0,127.906,126.595,111.13,106.983,98.7108,101.191
20230812065354,150,15,40,0,2030,1562.81,14154,20482.4,49539,5120.6,53062,1552.04,1559.46,1563.38,1576.03,1593.02,1586.49,1633.81,1590.18,0.360267,0.356265,0,0,7.03276e-06,9.95019e-06,0,0,0,0,1.33037,1.43573,1.5531,1.66514,1.41597,1.86462,15905,23645,2520,3857,2638,3940,232,325,6565.2,8162.88,22978.2,2040.72,24845,1602.78,1697.22,1637.76,1666.69,1736.58,1680.76,1684.88,1793.99,0.350257,0.358366,0,0,7.16937e-06,8.36167e-06,0,0,0,0,1.1253,1.19663,1.35915,1.39145,1.17182,1.72669,7435,11053,1159,1839,1213,1891,112,143,6029,17.8487,18.1398,0,0,3425.8,5211.94,0,0,0,0,122.936,123.573,104.771,105.96,97.6027,101.165
20230812070300,150,15,50,0,2030,1558.85,13949.7,19907.5,48824.1,4976.88,52741,1553.24,1566.51,1564.54,1593.74,1526.54,1536.54,1562.48,1584.76,0.35536,0.354456,0,0,8.35326e-06,1.16377e-05,0,0,0,0,1.32762,1.42525,1.507,1.65798,1.38144,1.65882,19664,19641,3174,3218,3337,3180,246,281,6388.03,8022.44,22358.1,2005.61,25510,1515.14,1617.91,1564.57,1567.47,1544.9,1598.48,1805.88,1548.74,0.328772,0.34274,0,0,6.31358e-06,1.19309e-05,0,0,0,0,1.09868,1.15805,1.25891,1.4221,1.25378,1.36987,9373,9647,1523,1633,1580,1510,109,135,6623,17.4853,17.7429,0,0,4842.52,6893.24,0,0,0,0,125.491,125.671,104.722,107.042,97.2798,98.7812
20230812071229,150,15,60,0,2030,1605.19,14279.4,19339.4,49977.7,4834.84,52694,1610.41,1596.72,1629.15,1620.23,1589.83,1580.85,1666.66,1513.14,0.365139,0.357303,0,0,7.45745e-06,1.06353e-05,0,0,0,0,1.33857,1.42451,1.50752,1.60305,1.39612,1.61459,23626,15820,3794,2584,3875,2480,315,200,6542.7,7705.69,22899.4,1926.42,25761,1559.33,1658.67,1609.77,1631.04,1638.48,1682.22,1810.92,1903.41,0.334255,0.344256,0,0,3.04694e-06,7.3064e-06,0,0,0,0,1.07727,1.13828,1.25485,1.33919,1.20528,1.61536,11522,7818,1832,1310,1839,1207,145,88,7101,17.3062,17.5687,0,0,3527.91,5813.98,0,0,0,0,120.127,126.112,115.847,106.911,97.6599,101.055
20230812072218,150,15,70,0,2030,1688.64,14416.9,19455.4,50459.3,4863.85,51715,1693.57,1637.65,1770.83,1672.1,1741.73,1656.51,1663.08,1598.1,0.377146,0.363435,0,0,7.63222e-06,1.02545e-05,0,0,0,0,1.37591,1.38342,1.57259,1.63951,1.45754,1.64887,27074,11573,4187,1967,4402,1954,381,177,6660.61,8020.31,23312.1,2005.08,25672,1661.42,1716.05,1811.67,1782.24,1758.57,1700.47,1852.77,1645.43,0.345722,0.350978,0,0,6.00999e-06,5.23005e-06,0,0,0,0,1.14769,1.16317,1.29835,1.34041,1.29662,1.33125,13474,5705,2127,981,2157,967,175,86,6787,16.9113,17.3434,0,0,4427.5,5963.74,0,0,0,0,125.27,126.149,105.213,106.7,97.9479,100.235
20230812073142,150,15,80,0,2030,1623.5,14111.1,18830.7,49388.9,4707.67,51732,1639.23,1545.82,1661.83,1516.52,1648.95,1541.06,1681.38,1665.48,0.367061,0.351304,0,0,7.46051e-06,7.68667e-06,0,0,0,0,1.35202,1.38318,1.52078,1.6528,1.39617,1.7999,31072,7702,5035,1235,4898,1270,418,102,6250.15,7662.22,21875.5,1915.56,25362,1537.84,1510.92,1597.52,1540.11,1613.67,1578.56,1625.51,1621.96,0.328185,0.326748,0,0,5.05298e-06,6.38452e-06,0,0,0,0,1.10895,1.21567,1.27204,1.43768,1.13123,1.53161,15301,3760,2466,601,2377,592,209,56,7225,17.426,18.2162,0,0,4095.43,4794.36,0,0,0,0,122.677,125.269,103.822,105.766,98.1199,101.154
20230812074130,150,15,90,0,2030,1682.04,14324.6,18425.5,50136,4606.37,51302,1690.26,1622.84,1719.68,1523.34,1648.92,1728.09,1641.84,1897.24,0.373404,0.361562,0,0,6.83545e-06,8.56812e-06,0,0,0,0,1.34254,1.42013,1.49367,1.73898,1.43271,1.85054,34636,3848,5424,593,5680,623,449,49,6489.46,7237.8,22713.1,1809.45,25707,1585.25,1650.77,1624.24,1523.96,1664.09,1677.05,1643.96,1797.88,0.332241,0.34644,0,0,4.24459e-06,5.96251e-06,0,0,0,0,1.06712,1.13134,1.21282,1.44259,1.14677,1.74135,17596,1857,2703,294,2708,311,213,25,7088,16.985,17.4673,0,0,3779.53,5595.89,0,0,0,0,124.171,126.435,104.088,105.657,94.3322,96.2256
20230812075112,150,15,100,0,2030,1683.73,14202.5,17706.7,49708.8,4426.68,50815,1676.3,0,1719.43,0,1693.41,0,1703.06,0,0.371695,0,0,0,6.05008e-06,0,0,0,0,0,1.30095,0,1.50507,0,1.43909,0,38210,0,6024,0,6050,0,531,0,6401.29,7066.38,22404.5,1766.6,25331,1597.27,0,1697.05,0,1683.11,0,1766.02,0,0.335743,0,0,0,3.82542e-06,0,0,0,0,0,1.05462,0,1.19569,0,1.19399,0,19066,0,3007,0,3005,0,253,0,7120,17.1664,0,0,0,3329.12,0,0,0,0,0,113.073,0,105.731,0,98.5728,0
20230812080025,150,20,0,0,2030,1631.39,14161.5,19858,49565.2,4964.5,51982,0,1633.73,0,1627.88,0,1616.62,0,1675.66,0,0.363375,0,0,0,8.80945e-06,0,0,0,0,0,1.41065,0,1.62516,0,1.71255,0,38972,0,6205,0,6282,0,523,6554.96,7717.49,22942.4,1929.37,24353,0,1753.75,0,1719.22,0,1691.89,0,1742.22,0,0.35951,0,0,0,5.46523e-06,0,0,0,0,0,1.15816,0,1.34252,0,1.49824,0,18233,0,2918,0,2950,0,252,7562,0,17.8101,0,0,0,5309.37,0,0,0,0,0,126.403,0,107.778,0,100.791
20230812080917,150,20,10,0,2030,1553.47,13563,19113.6,47470.4,4778.4,51752,1380.02,1577.09,1441.18,1550.78,1471.4,1540.57,1479.24,1693.68,0.322231,0.352425,0,0,5.58775e-06,7.24979e-06,0,0,0,0,1.27742,1.36881,1.44914,1.59159,1.2902,1.76909,3915,34905,613,5642,590,5590,49,448,5787.43,7222.29,20256,1805.57,24148,1315.05,1547.85,1394.4,1550.78,1327.95,1534.99,1339.05,1605.96,0.287963,0.32153,0,0,3.04457e-06,4.87877e-06,0,0,0,0,1.08,1.13751,1.13846,1.28242,0.948108,1.51459,1747,16435,281,2631,249,2556,22,227,7707,18.8582,17.9646,0,0,2348.38,4299.7,0,0,0,0,138.799,139.093,113.876,115.124,101.207,103.166
20230812081756,150,20,20,0,2030,1448.47,13328.7,20549.9,46650.3,5137.48,53210,1362.13,1463.51,1432.05,1477.69,1446.25,1462.65,1541.89,1445.31,0.3237,0.337666,0,0,7.64404e-06,7.90394e-06,0,0,0,0,1.36095,1.44185,1.55301,1.64413,1.38669,1.77841,8008,31796,1197,5221,1303,5176,117,392,5841.51,8513.12,20445.3,2128.28,24601,1350.79,1487.47,1443.21,1480.09,1441.22,1502.65,1537.94,1477.56,0.303304,0.323299,0,0,5.35492e-06,4.5255e-06,0,0,0,0,1.18601,1.27189,1.34259,1.45293,1.09793,1.64967,3583,14707,564,2512,604,2400,54,177,6851,18.9728,18.6092,0,0,4193.23,4793.71,0,0,0,0,125.736,124.618,106.564,106.183,96.0625,101.264
20230812082753,150,20,30,0,2030,1684.72,14713,19891.6,51495.3,4972.91,53209,1587.03,1720.18,1722.97,1710.89,1702.78,1682.14,1671.03,1570.76,0.357204,0.374668,0,0,7.00467e-06,8.51922e-06,0,0,0,0,1.30766,1.41111,1.51564,1.61204,1.45147,1.63361,11881,27942,1910,4487,1944,4523,154,368,6910.68,7848.1,24187.4,1962.02,25448,1657.57,1877.05,1881.53,1855.54,1827.14,1832.87,1677.29,1675.31,0.343197,0.371728,0,0,6.1808e-06,6.23253e-06,0,0,0,0,1.08553,1.15885,1.26903,1.30843,1.06208,1.42646,5555,13462,903,2201,927,2157,77,166,8504,17.6537,17.421,0,0,3333.2,4734.73,0,0,0,0,125.682,123.8,108.42,105.579,98.6237,100.964
20230812083716,150,20,40,0,2030,1589.94,14128.2,20116.1,49448.6,5029.03,52850,1572.35,1595.06,1581.96,1591.03,1606.98,1609.3,1727.03,1655.54,0.358518,0.35829,0,0,6.46632e-06,7.65989e-06,0,0,0,0,1.31754,1.41717,1.54135,1.64296,1.40043,1.82379,15811,23611,2507,3834,2630,3901,230,326,6543.87,7971.73,22903.5,1992.93,24954,1618.46,1724.42,1632.31,1734.93,1724.9,1694.44,1864.86,1899.93,0.342921,0.356975,0,0,4.75567e-06,6.56726e-06,0,0,0,0,1.10158,1.18012,1.32743,1.36846,1.15322,1.61217,7432,11192,1179,1788,1218,1888,113,144,6735,17.4737,17.7031,0,0,3618.58,4577.23,0,0,0,0,124.048,124.147,105.152,106.317,95.0331,99.1898
20230812084650,150,20,50,0,2030,1589.44,14092.9,19764.6,49325,4941.16,52707,1596.86,1581.66,1637.85,1596.1,1588.06,1528.59,1670.76,1618.44,0.361533,0.35609,0,0,6.84711e-06,8.22505e-06,0,0,0,0,1.32403,1.39884,1.52479,1.63272,1.33849,1.64755,19661,19615,3193,3204,3344,3164,247,279,6473.17,7788.55,22656.1,1947.14,25139,1598.97,1695.53,1677.75,1660.42,1648.3,1662.9,1978,1640.44,0.338465,0.352995,0,0,4.66409e-06,7.35013e-06,0,0,0,0,1.08708,1.14739,1.2627,1.36188,1.13407,1.32664,9334,9388,1551,1561,1607,1453,112,133,6529,17.3428,17.7213,0,0,3650.06,5159.83,0,0,0,0,127.157,127.338,106.003,108.935,96.9117,98.6619
20230812085555,150,20,60,0,2030,1512.2,13490.6,19283.2,47217,4820.81,51923,1527.26,1487.21,1520.04,1554.64,1506.66,1487.19,1538.22,1383.36,0.350913,0.341411,0,0,8.18538e-06,7.66017e-06,0,0,0,0,1.34394,1.45571,1.52417,1.62373,1.38748,1.68123,23320,15545,3756,2519,3844,2429,313,197,5862.09,7665.53,20517.3,1916.38,24506,1424.21,1523.35,1437.65,1552.25,1509.05,1587.83,1675.75,1630.31,0.313303,0.32627,0,0,5.4144e-06,6.6976e-06,0,0,0,0,1.1011,1.2157,1.31436,1.42829,1.19989,1.73805,11097,7311,1765,1221,1771,1122,136,83,5446,17.8838,18.2924,0,0,4309.29,4876.92,0,0,0,0,122.549,134.726,106.373,107.219,100.171,101.723
20230812090527,150,20,70,0,2030,1591.68,14106.7,19837.7,49373.6,4959.43,52096,1602.49,1553.31,1629.26,1600.74,1617.81,1527.3,1581.39,1540.89,0.365133,0.354375,0,0,7.80436e-06,1.05555e-05,0,0,0,0,1.38783,1.45207,1.58377,1.6781,1.4286,1.70291,27316,11662,4213,1969,4412,1964,384,176,6406.64,8152.95,22423.3,2038.24,25252,1557.54,1591.41,1631.98,1665.87,1634.38,1569.03,1796.96,1598.25,0.336597,0.340266,0,0,4.93947e-06,7.038e-06,0,0,0,0,1.18946,1.27432,1.3435,1.44668,1.29829,1.46818,13234,5737,2062,976,2055,938,167,83,6408,17.7864,18.2922,0,0,4064.81,6466.84,0,0,0,0,126.121,123.406,103.624,104.23,98.4499,100.478
20230812091511,150,20,80,0,2030,1601.55,14218.7,19168.6,49765.4,4792.15,52723,1607.11,1544.33,1666.99,1520,1620.7,1531.96,1684.78,1587.09,0.361888,0.351747,0,0,7.94506e-06,1.05384e-05,0,0,0,0,1.33756,1.40176,1.52106,1.65886,1.42384,1.77104,31666,7844,5131,1259,4999,1294,427,103,6366.21,7835.2,22281.8,1958.8,26195,1513.14,1508.25,1592.8,1517.72,1603.65,1543.32,1627.03,1577.61,0.323573,0.32669,0,0,5.13162e-06,7.04676e-06,0,0,0,0,1.07007,1.23144,1.24614,1.43897,1.18355,1.6148,15723,3914,2575,632,2461,619,217,54,7521,17.2665,17.9235,0,0,4244.11,6380.93,0,0,0,0,124.41,126.099,105.126,106.776,97.6356,99.0547
20230812092453,150,20,90,0,2030,1653.06,14118.2,18628.9,49413.7,4657.21,51110,1651.87,1613.89,1718.14,1532.57,1640.58,1697.36,1532.26,1819.47,0.368952,0.360968,0,0,6.54408e-06,6.28265e-06,0,0,0,0,1.36594,1.43762,1.52249,1.719,1.43348,1.8063,34494,3855,5406,589,5648,623,446,49,6410.71,7644.97,22437.5,1911.24,25593,1542.79,1600.04,1621.47,1568.43,1638.82,1588.48,1553.52,1411.74,0.33046,0.341682,0,0,5.40665e-06,4.68687e-06,0,0,0,0,1.1239,1.21985,1.29753,1.4085,1.21108,1.37637,17441,1894,2723,283,2708,316,201,27,6643,17.3303,17.7797,0,0,3846.9,4535.8,0,0,0,0,122.947,125.868,103.467,104.574,96.6464,98.3479
20230812093436,150,20,100,0,2030,1639.17,13853.1,17631.1,48485.8,4407.77,50576,1629.93,0,1686.13,0,1648.56,0,1663.79,0,0.364304,0,0,0,6.16943e-06,0,0,0,0,0,1.31366,0,1.49274,0,1.43748,0,38026,0,5995,0,6026,0,529,0,6149.84,7032.46,21524.4,1758.12,25228,1516.75,0,1606.78,0,1606.55,0,1697.34,0,0.323812,0,0,0,3.86669e-06,0,0,0,0,0,1.07206,0,1.17881,0,1.19529,0,18992,0,3023,0,2963,0,250,0,6560,17.3887,0,0,0,3705.31,0,0,0,0,0,116.758,0,106.416,0,99.8899,0
20230812094401,150,0,0,1,2030,1631.39,14161.5,19858,49565.2,4964.5,51982,0,1633.73,0,1627.88,0,1616.62,0,1675.66,0,0.363375,0,0,0,8.80945e-06,0,0,0,0,0,1.41065,0,1.62516,0,1.71255,0,38972,0,6205,0,6282,0,523,6554.96,7717.49,22942.4,1929.37,24353,0,1753.75,0,1719.22,0,1691.89,0,1742.22,0,0.35951,0,0,0,5.46523e-06,0,0,0,0,0,1.15816,0,1.34252,0,1.49824,0,18233,0,2918,0,2950,0,252,7562,0,17.8101,0,0,0,5309.37,0,0,0,0,0,126.403,0,107.778,0,100.791
20230812095301,150,0,10,1,2030,1555.16,13655.1,19881,47792.7,4970.25,51461,1384.41,1582.5,1339.45,1533.9,1391.63,1554.74,1528.02,1711.92,0.334481,0.356497,0,0,8.84321e-06,7.16815e-06,0,0,0,0,1.48819,1.39826,1.70422,1.64415,1.71947,1.80354,3914,34631,611,5576,586,5638,49,456,6000.89,7868.86,21003.1,1967.22,23748,1401.44,1604.29,1379.78,1564.17,1379.86,1578.76,1250.78,1668.1,0.319618,0.33831,0,0,4.40802e-06,6.21594e-06,0,0,0,0,1.33697,1.20256,1.54691,1.41257,1.37369,1.60987,1723,16110,262,2577,222,2600,23,231,6073,19.4895,18.2346,0,0,5027.79,4292.4,0,0,0,0,126.534,123.558,106.705,106.263,101.75,99.6196
20230812100218,150,0,20,1,2030,1506.83,14017.2,21133.4,49060.1,5283.35,53828,1410.8,1533.84,1427.4,1528.8,1433.51,1508.1,1326.85,1540.81,0.340689,0.350397,0,0,1.0359e-05,7.2036e-06,0,0,0,0,1.55307,1.40636,1.77249,1.62895,1.72027,1.7425,8173,32057,1232,5254,1325,5273,119,395,6429.41,8436.74,22502.9,2109.18,24752,1533.55,1659.84,1546.13,1620.36,1581.45,1655.8,1283.94,1683.02,0.343442,0.349783,0,0,7.5944e-06,5.14759e-06,0,0,0,0,1.40173,1.18082,1.61133,1.40621,1.29702,1.55492,3634,14813,558,2508,573,2434,53,179,6294,19.1512,18.3503,0,0,6723.35,4106.54,0,0,0,0,125.539,126.215,107.004,106.654,100.062,102.091
20230812101109,150,0,30,1,2030,1424.83,13413.7,21185.5,46948,5296.36,53366,1358.91,1461.55,1403.29,1438.6,1352.05,1406.27,1251.62,1389.58,0.33255,0.337853,0,0,9.54761e-06,8.56862e-06,0,0,0,0,1.5308,1.42696,1.74776,1.64814,1.70649,1.63553,11868,28021,1923,4524,1959,4540,159,372,5845.36,8601.28,20458.8,2150.32,24419,1313.72,1498.28,1359.06,1463.64,1293.4,1450.03,1131.43,1387.46,0.307411,0.32596,0,0,6.69139e-06,5.61299e-06,0,0,0,0,1.32993,1.26972,1.5624,1.46302,1.36971,1.48971,5330,12906,887,2130,878,2050,70,168,5698,19.4017,18.6053,0,0,5689.29,4662.18,0,0,0,0,125.235,123.71,108.831,107.437,100.648,101.587
