Time,Demand_Percentage(%),Prediction_Horizon(min),CAV_Penetration(%),Eco_Routing_with_Travel_Time(0/1),Overall_Travel_Time_Avg(s),Overall_Fuel_Used(gallon),Overall_Electricity_Used(kWh),Overall_Fuel_Cost($),Overall_Electricity_Cost($),Total_Number_of_Vehicles,Travel_Time_ICE_Avg(s),Travel_Time_ICE_NONCAV_Avg(s),Travel_Time_BEV_Avg(s),Travel_Time_BEV_NONCAV_Avg(s),Travel_Time_PHEV_Avg(s),Travel_Time_PHEV_NONCAV_Avg(s),Travel_Time_HFCV_Avg(s),Travel_Time_HFCV_NONCAV_Avg(s),Fuel_Used_ICE_Avg(gallon),Fuel_Used_ICE_NONCAV_Avg(gallon),Fuel_Used_BEV_Avg(gallon),Fuel_Used_BEV_NONCAV_Avg(gallon),Fuel_Used_PHEV_Avg(gallon),Fuel_Used_PHEV_NONCAV_Avg(gallon),Fuel_Used_HFCV_Avg(gallon),Fuel_Used_HFCV_NONCAV_Avg(gallon),Electricity_Used_ICE_Avg(kWh),Electricity_Used_ICE_NONCAV_Avg(kWh),Electricity_Used_BEV_Avg(kWh),Electricity_Used_BEV_NONCAV_Avg(kWh),Electricity_Used_PHEV_Avg(kWh),Electricity_Used_PHEV_NONCAV_Avg(kWh),Electricity_Used_HFCV_Avg(kWh),Electricity_Used_HFCV_NONCAV_Avg(kWh),Vehicle_Count_ICE,Vehicle_Count_ICE_NONCAV,Vehicle_Count_BEV,Vehicle_Count_BEV_NONCAV,Vehicle_Count_PHEV,Vehicle_Count_PHEV_NONCAV,Vehicle_Count_HFCV,Vehicle_Count_HFCV_NONCAV,Overall_Fuel_Used(gallon)_After1hour,Overall_Electricity_Used(kWh)_After1hour,Overall_Fuel_Cost($)_After1hour,Overall_Electricity_Cost($)_After1hour,Total_Number_of_Vehicles_After1hour,Travel_Time_ICE_Avg(s)_After1hour,Travel_Time_ICE_NONCAV_Avg(s)_After1hour,Travel_Time_BEV_Avg(s)_After1hour,Travel_Time_BEV_NONCAV_Avg(s)_After1hour,Travel_Time_PHEV_Avg(s)_After1hour,Travel_Time_PHEV_NONCAV_Avg(s)_After1hour,Travel_Time_HFCV_Avg(s)_After1hour,Travel_Time_HFCV_NONCAV_Avg(s)_After1hour,Fuel_Used_ICE_Avg(gallon)_After1hour,Fuel_Used_ICE_NONCAV_Avg(gallon)_After1hour,Fuel_Used_BEV_Avg(gallon)_After1hour,Fuel_Used_BEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_PHEV_Avg(gallon)_After1hour,Fuel_Used_PHEV_NONCAV_Avg(gallon)_After1hour,Fuel_Used_HFCV_Avg(gallon)_After1hour,Fuel_Used_HFCV_NONCAV_Avg(gallon)_After1hour,Electricity_Used_ICE_Avg(kWh)_After1hour,Electricity_Used_ICE_NONCAV_Avg(kWh)_After1hour,Electricity_Used_BEV_Avg(kWh)_After1hour,Electricity_Used_BEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_PHEV_Avg(kWh)_After1hour,Electricity_Used_PHEV_NONCAV_Avg(kWh)_After1hour,Electricity_Used_HFCV_Avg(kWh)_After1hour,Electricity_Used_HFCV_NONCAV_Avg(kWh)_After1hour,Vehicle_Count_ICE_After1hour,Vehicle_Count_ICE_NONCAV_After1hour,Vehicle_Count_BEV_After1hour,Vehicle_Count_BEV_NONCAV_After1hour,Vehicle_Count_PHEV_After1hour,Vehicle_Count_PHEV_NONCAV_After1hour,Vehicle_Count_HFCV_After1hour,Vehicle_Count_HFCV_NONCAV_After1hour
100%ICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,100,0,40,1,802.712,8494.44,0,29730.6,0,34769,871.957,756.047,0,0,0,0,0,0,0.268809,0.227801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13998,20771,0,0,0,0,0,0,309698,4.31E+06,1.08E+06,1.08E+06,8768,793.732,700.15,0,0,0,0,0,0,0.222883,0.188527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808,4960,0,0,0,0,0,0
2.02E+13,100,0,45,1,812.445,8508.03,0,29778.1,0,34322,869.034,765.877,0,0,0,0,0,0,0.270112,0.2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15494,18828,0,0,0,0,0,0,1810.09,-109.573,6335.32,-27.3933,8842,786.506,679.249,0,0,0,0,0,0,0.223011,0.18244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4232,4610,0,0,0,0,0,0
2.02E+13,100,0,50,1,852.292,8713.45,0,30497.1,0,34287,903.391,800.819,0,0,0,0,0,0,0.272755,0.235374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17206,17081,0,0,0,0,0,0,309754,4.31E+06,1.08E+06,1.08E+06,8858,817.175,746.641,0,0,0,0,0,0,0.219897,0.19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4667,4191,0,0,0,0,0,0
2.02E+13,100,2,30,1,794.609,8151.33,0,28529.7,0,34532,823.549,782.382,0,0,0,0,0,0,0.246922,0.231459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10257,24275,0,0,0,0,0,0,309827,4.31E+06,1.08E+06,1.08E+06,8126,979.685,961.643,0,0,0,0,0,0,0.237797,0.233863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494,5632,0,0,0,0,0,0
2.02E+13,100,2,35,1,858.019,8495.52,0,29734.3,0,34500,858.217,857.913,0,0,0,0,0,0,0.253289,0.242489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12005,22495,0,0,0,0,0,0,2088.98,-18.9712,7311.42,-4.7428,8387,1069.57,1160.68,0,0,0,0,0,0,0.248091,0.251879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866,5521,0,0,0,0,0,0
2.02E+13,100,2,40,1,968.368,9109.54,0,31883.4,0,34566,982.765,958.671,0,0,0,0,0,0,0.274632,0.256069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13912,20654,0,0,0,0,0,0,2704.79,-109.344,9466.76,-27.3359,9470,1241.3,1353.88,0,0,0,0,0,0,0.279961,0.285065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3917,5553,0,0,0,0,0,0
2.02E+13,100,2,45,1,801.581,8294.06,0,29029.2,0,34300,846.992,764.264,0,0,0,0,0,0,0.257667,0.228778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15472,18828,0,0,0,0,0,0,309740,4.31E+06,1.08E+06,1.08E+06,8764,826.792,750.671,0,0,0,0,0,0,0.222662,0.197152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4197,4567,0,0,0,0,0,0
2.02E+13,100,2,50,1,814.584,8363.88,0,29273.6,0,34269,854.196,774.723,0,0,0,0,0,0,0.257564,0.230483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17188,17081,0,0,0,0,0,0,309725,4.31E+06,1.08E+06,1.08E+06,8381,856.876,762.724,0,0,0,0,0,0,0.230858,0.202568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4307,4074,0,0,0,0,0,0
2.02E+13,100,5,30,1,716.293,7824.98,0,27387.4,0,34690,750.991,701.652,0,0,0,0,0,0,0.239486,0.219696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10294,24396,0,0,0,0,0,0,309455,4.31E+06,1.08E+06,1.08E+06,8065,691.529,644.264,0,0,0,0,0,0,0.203326,0.186111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,5581,0,0,0,0,0,0
2.02E+13,100,5,35,1,908.037,8705.26,0,30468.4,0,34357,896.316,914.303,0,0,0,0,0,0,0.2576,0.251119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11970,22387,0,0,0,0,0,0,310238,4.31E+06,1.09E+06,1.08E+06,8654,1185.73,1278.67,0,0,0,0,0,0,0.264242,0.271236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,5750,0,0,0,0,0,0
2.02E+13,100,5,40,1,791.008,8318.27,0,29113.9,0,34754,844.199,755.2,0,0,0,0,0,0,0.257286,0.227271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13983,20771,0,0,0,0,0,0,309732,4.31E+06,1.08E+06,1.08E+06,8610,825.869,751.501,0,0,0,0,0,0,0.223816,0.201085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,4924,0,0,0,0,0,0
2.02E+13,100,5,45,1,800.324,8296.49,0,29037.7,0,34302,847.643,761.434,0,0,0,0,0,0,0.258763,0.227979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15474,18828,0,0,0,0,0,0,1836.56,-109.803,6427.96,-27.4506,8723,800.595,740.006,0,0,0,0,0,0,0.22029,0.195693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4237,4486,0,0,0,0,0,0
2.02E+13,100,5,50,1,973.61,9141.74,0,31996.1,0,34227,983.721,963.406,0,0,0,0,0,0,0.277789,0.256295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17192,17035,0,0,0,0,0,0,310429,4.31E+06,1.09E+06,1.08E+06,9072,1187.67,1331.39,0,0,0,0,0,0,0.275653,0.278929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4633,4439,0,0,0,0,0,0
2.02E+13,100,10,30,1,821.357,8316.78,0,29108.7,0,34688,876.035,798.29,0,0,0,0,0,0,0.255811,0.232988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10292,24396,0,0,0,0,0,0,309956,4.31E+06,1.08E+06,1.08E+06,8126,1168.73,1060.94,0,0,0,0,0,0,0.264269,0.24531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543,5583,0,0,0,0,0,0
2.02E+13,100,10,35,1,744.169,7993.27,0,27976.5,0,34520,772.427,729.063,0,0,0,0,0,0,0.243447,0.225198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12025,22495,0,0,0,0,0,0,309475,4.31E+06,1.08E+06,1.08E+06,8035,709.229,683.512,0,0,0,0,0,0,0.20066,0.190816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,5259,0,0,0,0,0,0
2.02E+13,100,10,40,1,787.965,8294.01,0,29029,0,34757,825.321,762.811,0,0,0,0,0,0,0.253913,0.228337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13986,20771,0,0,0,0,0,0,1871.99,-109.803,6551.97,-27.4506,8716,795.524,771.199,0,0,0,0,0,0,0.221633,0.20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3677,5039,0,0,0,0,0,0
2.02E+13,100,10,45,1,799.379,8311.11,0,29088.9,0,34323,844.726,762.059,0,0,0,0,0,0,0.258833,0.228409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15495,18828,0,0,0,0,0,0,309744,4.31E+06,1.08E+06,1.08E+06,8698,817.622,745.502,0,0,0,0,0,0,0.224894,0.19699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182,4516,0,0,0,0,0,0
2.02E+13,100,10,50,1,832.604,8478.28,0,29674,0,34311,877.828,786.985,0,0,0,0,0,0,0.261781,0.232293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17230,17081,0,0,0,0,0,0,309775,4.31E+06,1.08E+06,1.08E+06,8618,849.307,761.111,0,0,0,0,0,0,0.227789,0.201969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4549,4069,0,0,0,0,0,0
100%ICE & binomial route  choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,100,0,0,0,1042.72,9188.69,0,32160.4,0,34414,0,1042.72,0,0,0,0,0,0,0,0.267004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34414,0,0,0,0,0,0,2875.21,-109.573,10063.2,-27.3933,9230,0,1529.68,0,0,0,0,0,0,0,0.30877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9230,0,0,0,0,0,0
2.02E+13,100,0,5,0,890.561,8236.64,0,28828.2,0,33893,777.953,896.493,0,0,0,0,0,0,0.231476,0.243627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,32197,0,0,0,0,0,0,2144.69,-109.573,7506.4,-27.3933,7381,1097.68,1474.05,0,0,0,0,0,0,0.241746,0.289399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,7032,0,0,0,0,0,0
2.02E+13,100,0,10,0,780.888,7772.78,0,27204.7,0,34182,656.992,794.551,0,0,0,0,0,0,0.214994,0.228761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,30787,0,0,0,0,0,0,1733.64,-109.803,6067.76,-27.4506,6950,595.648,1186.92,0,0,0,0,0,0,0.172499,0.253225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,6311,0,0,0,0,0,0
2.02E+13,100,0,15,0,762.92,7834.03,0,27419.1,0,34582,681.609,777.497,0,0,0,0,0,0,0.217559,0.228144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257,29325,0,0,0,0,0,0,309433,4.31E+06,1.08E+06,1.08E+06,6803,684.832,1064.46,0,0,0,0,0,0,0.178179,0.231459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,5765,0,0,0,0,0,0
2.02E+13,100,0,20,0,1054.98,9160.84,0,32062.9,0,33883,1028.7,1061.61,0,0,0,0,0,0,0.270581,0.270313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6824,27059,0,0,0,0,0,0,310759,4.31E+06,1.09E+06,1.08E+06,8460,1705.65,1831.4,0,0,0,0,0,0,0.326056,0.339723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675,6785,0,0,0,0,0,0
2.02E+13,100,0,25,0,1195.18,9884.53,0,34595.8,0,33977,1166.87,1204.8,0,0,0,0,0,0,0.29091,0.290921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8621,25356,0,0,0,0,0,0,3320.19,-109.803,11620.7,-27.4506,9527,1761.27,1905.31,0,0,0,0,0,0,0.33229,0.350475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,7102,0,0,0,0,0,0
2.02E+13,100,0,30,0,1122.57,9836.49,0,34427.7,0,34083,1048.73,1153.84,0,0,0,0,0,0,0.280915,0.291861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10142,23941,0,0,0,0,0,0,2997.75,-109.344,10492.1,-27.3359,9914,1324.74,1505.74,0,0,0,0,0,0,0.283728,0.306224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2817,7097,0,0,0,0,0,0
2.02E+13,100,0,35,0,682.356,7506.19,0,26271.7,0,34531,667.416,690.395,0,0,0,0,0,0,0.219105,0.216445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,22451,0,0,0,0,0,0,309059,4.31E+06,1.08E+06,1.08E+06,6790,485.324,665.668,0,0,0,0,0,0,0.151164,0.177065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,4586,0,0,0,0,0,0
2.02E+13,100,0,40,0,743.161,7870.97,0,27548.4,0,34768,720.168,758.761,0,0,0,0,0,0,0.226422,0.226361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14054,20714,0,0,0,0,0,0,1413.41,-109.803,4946.93,-27.4506,7247,644.768,901.218,0,0,0,0,0,0,0.170567,0.205621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,4336,0,0,0,0,0,0
2.02E+13,100,0,45,0,854.799,8283.05,0,28990.7,0,34028,816.78,886.38,0,0,0,0,0,0,0.242375,0.244286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15440,18588,0,0,0,0,0,0,1905.35,-109.803,6668.73,-27.4506,7382,1019.95,1330.77,0,0,0,0,0,0,0.236154,0.269074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,4154,0,0,0,0,0,0
2.02E+13,100,0,50,0,727.432,7800.73,0,27302.5,0,34443,736.323,718.42,0,0,0,0,0,0,0.230885,0.22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17338,17105,0,0,0,0,0,0,309092,4.31E+06,1.08E+06,1.08E+06,7218,540.557,603.172,0,0,0,0,0,0,0.157747,0.16872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603,3615,0,0,0,0,0,0
2.02E+13,100,2,0,0,1042.72,9188.69,0,32160.4,0,34414,0,1042.72,0,0,0,0,0,0,0,0.267004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34414,0,0,0,0,0,0,310764,4.31E+06,1.09E+06,1.08E+06,9230,0,1529.68,0,0,0,0,0,0,0,0.30877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9230,0,0,0,0,0,0
2.02E+13,100,2,5,0,840.284,8046.9,0,28164.1,0,34314,687.696,848.346,0,0,0,0,0,0,0.215554,0.235509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,32592,0,0,0,0,0,0,309919,4.31E+06,1.08E+06,1.08E+06,7016,641.523,1443.36,0,0,0,0,0,0,0.179028,0.291333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,6645,0,0,0,0,0,0
2.02E+13,100,2,10,0,860.753,8074.13,0,28259.5,0,33691,744.46,873.559,0,0,0,0,0,0,0.224078,0.241368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342,30349,0,0,0,0,0,0,309970,4.31E+06,1.08E+06,1.08E+06,7602,892.553,1331.85,0,0,0,0,0,0,0.21383,0.276948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,6909,0,0,0,0,0,0
2.02E+13,100,2,15,0,724.833,7665.89,0,26830.6,0,34584,706.453,728.13,0,0,0,0,0,0,0.220542,0.22186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5259,29325,0,0,0,0,0,0,1318.54,-109.344,4614.91,-27.3359,7180,609.003,715.064,0,0,0,0,0,0,0.167908,0.182558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,5990,0,0,0,0,0,0
2.02E+13,100,2,20,0,746.956,7709.9,0,26984.6,0,34493,678.91,764.053,0,0,0,0,0,0,0.215164,0.22562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6926,27567,0,0,0,0,0,0,309445,4.31E+06,1.08E+06,1.08E+06,7154,585.735,995.622,0,0,0,0,0,0,0.165258,0.226773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,5723,0,0,0,0,0,0
2.02E+13,100,2,25,0,972.291,8927.14,0,31245,0,34649,908.56,993.971,0,0,0,0,0,0,0.249994,0.260248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8795,25854,0,0,0,0,0,0,2530.46,-109.344,8856.6,-27.3359,7773,1390.89,1787.35,0,0,0,0,0,0,0.277955,0.33701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,5837,0,0,0,0,0,0
2.02E+13,100,2,30,0,1032.78,9309.22,0,32582.3,0,34240,1005.38,1044.39,0,0,0,0,0,0,0.269477,0.272901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10193,24047,0,0,0,0,0,0,310601,4.31E+06,1.09E+06,1.08E+06,9736,1098.13,1285.92,0,0,0,0,0,0,0.25481,0.284546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,6832,0,0,0,0,0,0
2.02E+13,100,2,35,0,737.272,7751.94,0,27131.8,0,34538,735.994,737.961,0,0,0,0,0,0,0.226727,0.223219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12087,22451,0,0,0,0,0,0,309283,4.31E+06,1.08E+06,1.08E+06,7394,613.602,755.864,0,0,0,0,0,0,0.172828,0.190826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,4894,0,0,0,0,0,0
2.02E+13,100,2,40,0,819.329,8244.52,0,28855.8,0,34638,810.014,825.655,0,0,0,0,0,0,0.237916,0.23809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14010,20628,0,0,0,0,0,0,309709,4.31E+06,1.08E+06,1.08E+06,7568,930.657,1145.61,0,0,0,0,0,0,0.21638,0.253739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3036,4532,0,0,0,0,0,0
2.02E+13,100,2,45,0,764.868,7953.8,0,27838.3,0,34426,778.953,753.177,0,0,0,0,0,0,0.234465,0.228197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15615,18811,0,0,0,0,0,0,1478.08,-18.9727,5173.29,-4.74318,7714,699.776,718.933,0,0,0,0,0,0,0.189633,0.196238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485,4229,0,0,0,0,0,0
2.02E+13,100,2,50,0,762.825,7936.77,0,27778.7,0,34437,783.799,741.573,0,0,0,0,0,0,0.235286,0.225595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17332,17105,0,0,0,0,0,0,309327,4.31E+06,1.08E+06,1.08E+06,7544,650.954,719.388,0,0,0,0,0,0,0.179878,0.194964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808,3736,0,0,0,0,0,0
2.02E+13,100,5,0,0,1042.72,9188.69,0,32160.4,0,34414,0,1042.72,0,0,0,0,0,0,0,0.267004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34414,0,0,0,0,0,0,310764,4.31E+06,1.09E+06,1.08E+06,9230,0,1529.68,0,0,0,0,0,0,0,0.30877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9230,0,0,0,0,0,0
100%ICE & higher speed & logit route choice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+13,100,0,0,0,619.787,7046.36,0,24662.3,0,34817,0,619.787,0,0,0,0,0,0,0,0.202383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34817,0,0,0,0,0,0,309185,4.31E+06,1.08E+06,1.08E+06,7069,0,563.483,0,0,0,0,0,0,0,0.179735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7069,0,0,0,0,0,0
2.02E+13,100,0,0,0,1129.72,10509.6,0,36783.6,0,33724,0,1129.72,0,0,0,0,0,0,0,0.311636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33724,0,0,0,0,0,0,3294.23,-109.573,11529.8,-27.3933,9576,0,1642.48,0,0,0,0,0,0,0,0.34137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9576,0,0,0,0,0,0
2.02E+13,100,0,5,0,624.673,8034.93,0,28122.3,0,34116,665.042,622.543,0,0,0,0,0,0,0.253217,0.234584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,32406,0,0,0,0,0,0,1356.52,-109.803,4747.81,-27.4506,6700,593.956,552.662,0,0,0,0,0,0,0.216505,0.197663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,6336,0,0,0,0,0,0
2.02E+13,100,0,10,0,623.077,8035.39,0,28123.9,0,34057,662.43,618.748,0,0,0,0,0,0,0.250263,0.234364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,30682,0,0,0,0,0,0,309139,4.31E+06,1.08E+06,1.08E+06,6498,550.983,529.386,0,0,0,0,0,0,0.197905,0.187371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,5798,0,0,0,0,0,0
2.02E+13,100,0,15,0,1214.01,10933.6,0,38267.4,0,33993,1244.98,1208.49,0,0,0,0,0,0,0.337469,0.318819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5145,28848,0,0,0,0,0,0,311650,4.31E+06,1.09E+06,1.08E+06,9671,1942.12,2065.1,0,0,0,0,0,0,0.382503,0.388213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,8090,0,0,0,0,0,0
2.02E+13,100,0,20,0,774.401,8942.98,0,31300.4,0,34344,820.753,762.825,0,0,0,0,0,0,0.277,0.256247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6863,27481,0,0,0,0,0,0,309824,4.31E+06,1.08E+06,1.08E+06,7329,1049.91,1060.17,0,0,0,0,0,0,0.264763,0.258872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,5736,0,0,0,0,0,0
2.02E+13,100,0,25,0,729.51,8833.82,0,30918.4,0,34367,750.599,722.38,0,0,0,0,0,0,0.264584,0.254494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8684,25683,0,0,0,0,0,0,309503,4.31E+06,1.08E+06,1.08E+06,7494,654.636,698.027,0,0,0,0,0,0,0.206076,0.214217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,5447,0,0,0,0,0,0
2.02E+13,100,0,30,0,755.527,9012.47,0,31543.6,0,34393,795.901,738.49,0,0,0,0,0,0,0.275018,0.256569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10206,24187,0,0,0,0,0,0,309661,4.31E+06,1.08E+06,1.08E+06,8221,723.282,702.086,0,0,0,0,0,0,0.221865,0.209215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,5597,0,0,0,0,0,0
2.02E+13,100,2,0,0,1129.72,10509.6,0,36783.6,0,33724,0,1129.72,0,0,0,0,0,0,0,0.311636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33724,0,0,0,0,0,0,3294.28,-109.803,11530,-27.4506,9576,0,1642.48,0,0,0,0,0,0,0,0.34137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9576,0,0,0,0,0,0
2.02E+13,100,2,5,0,619.61,7969.35,0,27892.7,0,34116,633.133,618.897,0,0,0,0,0,0,0.239288,0.233295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,32406,0,0,0,0,0,0,309234,4.31E+06,1.08E+06,1.08E+06,6700,574.729,544.523,0,0,0,0,0,0,0.202961,0.196678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,6349,0,0,0,0,0,0
2.02E+13,100,2,10,0,877.677,9196.42,0,32187.5,0,33766,909.27,874.212,0,0,0,0,0,0,0.280044,0.271514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337,30429,0,0,0,0,0,0,2342.79,-109.573,8199.78,-27.3933,7863,1456.93,1354.5,0,0,0,0,0,0,0.307943,0.293295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,7088,0,0,0,0,0,0
2.02E+13,100,2,15,0,682.763,8453.99,0,29588.9,0,34314,707.053,678.432,0,0,0,0,0,0,0.255599,0.244726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193,29121,0,0,0,0,0,0,309295,4.31E+06,1.08E+06,1.08E+06,7204,595.871,577.877,0,0,0,0,0,0,0.199756,0.190465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,5972,0,0,0,0,0,0
2.02E+13,100,2,20,0,751.826,8755.45,0,30644.1,0,34353,749.086,752.512,0,0,0,0,0,0,0.2588,0.253884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6872,27481,0,0,0,0,0,0,1932.97,-109.573,6765.4,-27.3933,7212,952.81,1044.33,0,0,0,0,0,0,0.255164,0.266932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,5733,0,0,0,0,0,0
2.02E+13,100,2,25,0,901.749,9577.41,0,33520.9,0,34357,889.294,905.964,0,0,0,0,0,0,0.280557,0.278154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8687,25670,0,0,0,0,0,0,310388,4.31E+06,1.09E+06,1.08E+06,7808,1326.5,1524.65,0,0,0,0,0,0,0.298119,0.323024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,5755,0,0,0,0,0,0
